date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:58:50	104390/104390	---M--	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202019%2020:54:46%20GMT	http://crypterio-demo.smashingdevs.com/Dark/withdrawl.html	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/withdrawl.html	(from http://crypterio-demo.smashingdevs.com/Dark/exchange.html)
20:58:52	19178/19178	---M--	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202019%2020:31:08%20GMT	http://crypterio-demo.smashingdevs.com/Dark/register.html	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/register.html	(from http://crypterio-demo.smashingdevs.com/Dark/exchange.html)
20:58:52	18561/18561	---M--	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202019%2020:26:00%20GMT	http://crypterio-demo.smashingdevs.com/Dark/login.html	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/login.html	(from http://crypterio-demo.smashingdevs.com/Dark/exchange.html)
20:58:54	1424/1424	---M--	200	added ('OK')	application/javascript	date:Sun,%2003%20Feb%202019%2017:16:38%20GMT	http://crypterio-demo.smashingdevs.com/Dark/amc/dark.js	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/amc/dark.js	(from http://crypterio-demo.smashingdevs.com/Dark/exchange.html)
20:58:55	1604/1604	---M--	200	added ('OK')	application/javascript	date:Sun,%2003%20Feb%202019%2017:09:38%20GMT	http://crypterio-demo.smashingdevs.com/Dark/amc/animated.js	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/amc/animated.js	(from http://crypterio-demo.smashingdevs.com/Dark/exchange.html)
20:58:59	20337/20337	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Jan%202019%2014:48:56%20GMT	http://crypterio-demo.smashingdevs.com/Dark/js/popper.min.js	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/js/popper.min.js	(from http://crypterio-demo.smashingdevs.com/Dark/exchange.html)
20:59:09	86927/86927	---M--	200	added ('OK')	application/javascript	date:Mon,%2007%20Jan%202019%2021:31:28%20GMT	http://crypterio-demo.smashingdevs.com/Dark/js/jquery.js	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/js/jquery.js	(from http://crypterio-demo.smashingdevs.com/Dark/exchange.html)
20:59:24	210277/210277	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Jan%202019%2020:03:50%20GMT	http://crypterio-demo.smashingdevs.com/Dark/amc/charts.js	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/amc/charts.js	(from http://crypterio-demo.smashingdevs.com/Dark/exchange.html)
20:59:25	2143/2143	---M--	200	added ('OK')	application/javascript	date:Thu,%2007%20Feb%202019%2010:07:06%20GMT	http://crypterio-demo.smashingdevs.com/Dark/js/main.js	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/js/main.js	(from http://crypterio-demo.smashingdevs.com/Dark/exchange.html)
20:59:27	4078/4078	---M--	200	added ('OK')	application/javascript	date:Thu,%2007%20Feb%202019%2009:52:04%20GMT	http://crypterio-demo.smashingdevs.com/Dark/js/amc.js	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/js/amc.js	(from http://crypterio-demo.smashingdevs.com/Dark/exchange.html)
20:59:29	123765/123765	---M--	200	added ('OK')	application/javascript	date:Thu,%2007%20Feb%202019%2010:07:10%20GMT	http://crypterio-demo.smashingdevs.com/Dark/bootstrap/js/bootstrap.js	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/bootstrap/js/bootstrap.js	(from http://crypterio-demo.smashingdevs.com/Dark/exchange.html)
20:59:31	192041/192041	---M--	200	added ('OK')	text/css	date:Thu,%2007%20Feb%202019%2010:07:16%20GMT	http://crypterio-demo.smashingdevs.com/Dark/bootstrap/css/bootstrap.min.css	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/bootstrap/css/bootstrap.min.css	(from http://crypterio-demo.smashingdevs.com/Dark/exchange.html)
20:59:33	29812/29812	---M--	200	added ('OK')	text/css	date:Sat,%2023%20Mar%202019%2020:43:00%20GMT	http://crypterio-demo.smashingdevs.com/Dark/css/style.css	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/css/style.css	(from http://crypterio-demo.smashingdevs.com/Dark/exchange.html)
20:59:35	212345/212345	---M--	200	added ('OK')	application/javascript	date:Tue,%2024%20Jul%202018%2007:37:36%20GMT	http://crypterio-demo.smashingdevs.com/Dark/bootstrap/js/bootstrap.bundle.js	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/bootstrap/js/bootstrap.bundle.js	(from http://crypterio-demo.smashingdevs.com/Dark/exchange.html)
20:59:37	46619/46619	---M--	200	added ('OK')	text/javascript	etag:%223b4e6b339f60008d331affd856a455a6%22	https://s3.tradingview.com/tv.js	C:/Users/riventus/Documents/website/crypterio_dark/s3.tradingview.com/tv.js	(from http://crypterio-demo.smashingdevs.com/Dark/exchange.html)
20:59:39	29464/29464	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2001%20Jul%202017%2020:59:46%20GMT	http://crypterio-demo.smashingdevs.com/Dark/fonts/cryptofont-webfont.eot	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/fonts/cryptofont-webfont.eot	(from http://crypterio-demo.smashingdevs.com/Dark/css/icons.css)
20:59:40	29332/29332	---M--	200	added ('OK')	font/woff	date:Sat,%2001%20Jul%202017%2020:59:46%20GMT	http://crypterio-demo.smashingdevs.com/Dark/fonts/cryptofont-webfont.woff	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/fonts/cryptofont-webfont.woff	(from http://crypterio-demo.smashingdevs.com/Dark/css/icons.css)
20:59:43	116174/116174	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2001%20Jul%202017%2020:59:46%20GMT	http://crypterio-demo.smashingdevs.com/Dark/fonts/cryptofont-webfont.svg	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/fonts/cryptofont-webfont.svg	(from http://crypterio-demo.smashingdevs.com/Dark/css/icons.css)
20:59:43	29464/29464	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2001%20Jul%202017%2020:59:46%20GMT	http://crypterio-demo.smashingdevs.com/Dark/fonts/cryptofont-webfont.eot?	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/fonts/cryptofont-webfontd41d.eot	(from http://crypterio-demo.smashingdevs.com/Dark/css/icons.css)
20:59:44	29256/29256	---M--	200	added ('OK')	font/ttf	date:Sat,%2001%20Jul%202017%2020:59:46%20GMT	http://crypterio-demo.smashingdevs.com/Dark/fonts/cryptofont-webfont.ttf	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/fonts/cryptofont-webfont.ttf	(from http://crypterio-demo.smashingdevs.com/Dark/css/icons.css)
20:59:51	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Nov%202016%2021:51:42%20GMT	http://crypterio-demo.smashingdevs.com/Dark/fonts/Pe-icon-7-stroke.eot?d7yf1v	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/fonts/Pe-icon-7-strokebb1d.eot	(from http://crypterio-demo.smashingdevs.com/Dark/css/ui.css)
20:59:54	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Nov%202016%2021:51:42%20GMT	http://crypterio-demo.smashingdevs.com/Dark/fonts/Pe-icon-7-stroke.eot?	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/fonts/Pe-icon-7-stroked41d.eot	(from http://crypterio-demo.smashingdevs.com/Dark/css/ui.css)
20:59:56	164442/164442	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2017%20Nov%202016%2021:51:38%20GMT	http://crypterio-demo.smashingdevs.com/Dark/fonts/Pe-icon-7-stroke.svg?d7yf1v	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/fonts/Pe-icon-7-strokebb1d.svg	(from http://crypterio-demo.smashingdevs.com/Dark/css/ui.css)
20:59:58	1853/1853	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Feb%202019%2018:34:32%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/coins/btc.png	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/coins/btc.png	(from http://crypterio-demo.smashingdevs.com/Dark/market-overview.html)
20:59:58	332/332	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Jun%202019%2014:00:00%20GMT	http://crypterio-demo.smashingdevs.com/Dark/index.html	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/index.html	(from http://crypterio-demo.smashingdevs.com/Dark/market-overview.html)
20:59:59	58556/58556	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Nov%202016%2021:51:30%20GMT	http://crypterio-demo.smashingdevs.com/Dark/fonts/Pe-icon-7-stroke.woff?d7yf1v	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/fonts/Pe-icon-7-strokebb1d.woff	(from http://crypterio-demo.smashingdevs.com/Dark/css/ui.css)
21:00:00	1474/1474	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Feb%202019%2018:35:42%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/coins/ltc.png	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/coins/ltc.png	(from http://crypterio-demo.smashingdevs.com/Dark/market-overview.html)
21:00:00	1667/1667	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Feb%202019%2018:35:18%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/coins/btcc.png	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/coins/btcc.png	(from http://crypterio-demo.smashingdevs.com/Dark/market-overview.html)
21:00:01	746/746	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Feb%202019%2018:34:40%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/coins/xrp.png	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/coins/xrp.png	(from http://crypterio-demo.smashingdevs.com/Dark/market-overview.html)
21:00:01	1779/1779	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Feb%202019%2018:36:30%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/coins/tron.png	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/coins/tron.png	(from http://crypterio-demo.smashingdevs.com/Dark/market-overview.html)
21:00:01	58480/58480	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Nov%202016%2021:51:32%20GMT	http://crypterio-demo.smashingdevs.com/Dark/fonts/Pe-icon-7-stroke.ttf?d7yf1v	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/fonts/Pe-icon-7-strokebb1d.ttf	(from http://crypterio-demo.smashingdevs.com/Dark/css/ui.css)
21:00:02	1786/1786	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Feb%202019%2018:36:58%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/coins/stlr.png	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/coins/stlr.png	(from http://crypterio-demo.smashingdevs.com/Dark/market-overview.html)
21:00:02	1673/1673	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Feb%202019%2018:35:28%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/coins/tether.png	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/coins/tether.png	(from http://crypterio-demo.smashingdevs.com/Dark/market-overview.html)
21:00:03	1339/1339	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Feb%202019%2018:36:52%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/coins/dash.png	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/coins/dash.png	(from http://crypterio-demo.smashingdevs.com/Dark/market-overview.html)
21:00:03	1738/1738	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Feb%202019%2018:35:56%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/coins/monero.png	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/coins/monero.png	(from http://crypterio-demo.smashingdevs.com/Dark/market-overview.html)
21:00:04	2868/2868	---M--	200	added ('OK')	application/javascript	date:Sun,%2003%20Feb%202019%2017:32:02%20GMT	http://crypterio-demo.smashingdevs.com/Dark/js/chart.js	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/js/chart.js	(from http://crypterio-demo.smashingdevs.com/Dark/market-overview.html)
21:00:04	724/724	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2002%20Feb%202019%2017:53:54%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/download-arrow.svg	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/download-arrow.svg	(from http://crypterio-demo.smashingdevs.com/Dark/marketcap.html)
21:00:05	697/697	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2002%20Feb%202019%2017:56:06%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/up-arrow.svg	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/up-arrow.svg	(from http://crypterio-demo.smashingdevs.com/Dark/marketcap.html)
21:00:06	1833/1833	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Feb%202019%2011:37:18%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/coins/neo.png	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/coins/neo.png	(from http://crypterio-demo.smashingdevs.com/Dark/marketcap.html)
21:00:06	1628/1628	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Feb%202019%2011:39:46%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/coins/ethc.png	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/coins/ethc.png	(from http://crypterio-demo.smashingdevs.com/Dark/marketcap.html)
21:00:07	1838/1838	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Feb%202019%2011:37:40%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/coins/zc.png	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/coins/zc.png	(from http://crypterio-demo.smashingdevs.com/Dark/marketcap.html)
21:00:07	1775/1775	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Feb%202019%2011:42:04%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/coins/nem.png	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/coins/nem.png	(from http://crypterio-demo.smashingdevs.com/Dark/marketcap.html)
21:00:08	1761/1761	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Feb%202019%2011:43:04%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/coins/cardano.png	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/coins/cardano.png	(from http://crypterio-demo.smashingdevs.com/Dark/marketcap.html)
21:00:08	1410/1410	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Feb%202019%2011:44:12%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/coins/doge.png	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/coins/doge.png	(from http://crypterio-demo.smashingdevs.com/Dark/marketcap.html)
21:00:08	1710/1710	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Feb%202019%2011:50:00%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/coins/zil.png	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/coins/zil.png	(from http://crypterio-demo.smashingdevs.com/Dark/marketcap.html)
21:00:09	1679/1679	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Feb%202019%2011:50:38%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/coins/bite.png	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/coins/bite.png	(from http://crypterio-demo.smashingdevs.com/Dark/marketcap.html)
21:00:10	3601/3601	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2015%20Jan%202019%2010:49:48%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/vip.svg	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/vip.svg	(from http://crypterio-demo.smashingdevs.com/Dark/withdrawl.html)
21:00:11	18260/18260	---M--	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202019%2020:42:28%20GMT	http://crypterio-demo.smashingdevs.com/Dark/forgot.html	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/forgot.html	(from http://crypterio-demo.smashingdevs.com/Dark/register.html)
21:00:16	36048/36048	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Mar%202019%2019:34:52%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/logo.png	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/logo.png	(from http://crypterio-demo.smashingdevs.com/Dark/register.html)
21:00:21	150283/150283	---M--	200	added ('OK')	application/javascript	date:Thu,%2010%20Jan%202019%2021:53:50%20GMT	http://crypterio-demo.smashingdevs.com/Dark/js/Chart.min.js	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/js/Chart.min.js	(from http://crypterio-demo.smashingdevs.com/Dark/market-overview.html)
21:00:29	743654/743654	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Jan%202019%2020:03:28%20GMT	http://crypterio-demo.smashingdevs.com/Dark/amc/core.js	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/amc/core.js	(from http://crypterio-demo.smashingdevs.com/Dark/exchange.html)
21:00:30	1441/1441	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Feb%202019%2018:34:54%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/coins/eth.png	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/coins/eth.png	(from http://crypterio-demo.smashingdevs.com/Dark/market-overview.html)
21:00:31	1095/1095	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2029%20Jan%202019%2021:18:46%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/star.svg	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/star.svg	(from http://crypterio-demo.smashingdevs.com/Dark/exchange.html)
21:00:31	13764/13764	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Mar%202019%2020:07:58%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/bg.png	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/bg.png	(from http://crypterio-demo.smashingdevs.com/Dark/css/style.css)
21:01:11	1178497/1178497	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jan%202019%2010:53:20%20GMT	http://crypterio-demo.smashingdevs.com/Dark/images/empty.png	C:/Users/riventus/Documents/website/crypterio_dark/crypterio-demo.smashingdevs.com/Dark/images/empty.png	(from http://crypterio-demo.smashingdevs.com/Dark/exchange.html)
